Top Depth CCSF (m),Exp,Site,Hole,Core,Type,Section,Top Offset (cm),Bottom Offset (cm),Bottom Depth CCSF (m),Thickness (cm),Label,N,N (new),SectionLabel
53.347,306,1313,B,6,H,3,9.7,10.2,53.352,0.4999999999995452,,502,363,1313B_6H3
38.655,306,1313,C,5,H,2,141.5,142.1,38.661,0.6000000000000227,,282,364,1313C_5H2
35.343999999999994,306,1313,B,4,H,4,139.4,139.7,35.346999999999994,0.3000000000000113,,235,365,1313B_4H4
45.725,306,1313,B,5,H,4,62.5,63.6,45.736,1.099999999999568,,400,366,1313B_5H4
11.252000000000004,306,1313,C,2,H,6,62.2,65.4,11.284000000000004,3.200000000000003,,52,367,1313C_2H6
55.261,306,1313,B,6,H,4,51.1,54.4,55.294,3.300000000000125,,536,368,1313B_6H4
35.54899999999999,306,1313,B,4,H,5,9.9,11.2,35.562,1.300000000000523,,242,369,1313B_4H5
37.337,306,1313,C,5,H,2,9.7,10.1,37.341,0.3999999999997783,,269,370,1313C_5H2
47.273,306,1313,B,5,H,5,67.3,69.1,47.291,1.7999999999993577,,422,371,1313B_5H5
55.256,306,1313,B,6,H,4,50.6,51.0,55.26,0.3999999999997783,,535,372,1313B_6H4
34.846999999999994,306,1313,B,4,H,4,89.7,91.2,34.861999999999995,1.5000000000000568,,215,373,1313B_4H4
52.821,306,1313,B,6,H,2,107.1,109.9,52.849,2.7999999999998693,,482,374,1313B_6H2
55.373,306,1313,B,6,H,4,62.3,63.3,55.383,1.0000000000005116,,541,375,1313B_6H4
51.475,306,1313,B,6,H,1,122.5,122.7,51.477,0.1999999999995338,,466,376,1313B_6H1
32.782999999999994,306,1313,B,4,H,3,33.3,36.8,32.818,3.5000000000003695,,184,377,1313B_4H3
53.473,306,1313,B,6,H,3,22.3,22.7,53.477,0.3999999999997783,,505,378,1313B_6H3
11.024000000000004,306,1313,C,2,H,6,39.4,40.1,11.031000000000004,0.6999999999999673,,41,379,1313C_2H6
43.446000000000005,306,1313,C,5,H,6,20.6,22.2,43.462,1.5999999999998238,,349,380,1313C_5H6
29.01,306,1313,C,4,H,4,1.0,2.4,29.024,1.3999999999999346,,152,381,1313C_4H4
52.855,306,1313,B,6,H,2,110.5,111.4,52.864,0.9000000000000341,,483,382,1313B_6H2
45.819,306,1313,B,5,H,4,71.9,74.1,45.841,2.1999999999998465,,403,383,1313B_5H4
9.105000000000002,306,1313,C,2,H,4,147.5,149.1,9.121000000000002,1.6000000000000014,,29,384,1313C_2H4
47.678,306,1313,B,5,H,5,107.8,110.0,47.7,2.200000000000557,,425,385,1313B_5H5
36.633,306,1313,C,5,H,1,89.3,92.8,36.668,3.499999999999659,,254,386,1313C_5H1
41.593,306,1313,C,5,H,4,135.3,138.4,41.624,3.100000000000591,,327,387,1313C_5H4
44.591,306,1313,C,5,H,6,135.1,136.6,44.606,1.5000000000000568,,384,388,1313C_5H6
8.543000000000001,306,1313,C,2,H,4,91.3,92.3,8.553,0.9999999999999788,,22,389,1313C_2H4
36.559999999999995,306,1313,C,5,H,1,82.0,82.4,36.56399999999999,0.3999999999997783,,248,390,1313C_5H1
45.781,306,1313,B,5,H,4,68.1,70.0,45.8,1.8999999999998352,,402,391,1313B_5H4
49.206,306,1313,C,6,H,3,76.6,78.2,49.22200000000001,1.6000000000005343,,445,392,1313C_6H3
34.641999999999996,306,1313,B,4,H,4,69.2,70.4,34.653999999999996,1.2000000000000457,,210,393,1313B_4H4
38.705000000000005,306,1313,C,5,H,2,146.5,147.2,38.712,0.6999999999997897,,285,394,1313C_5H2
33.257,306,1313,B,4,H,3,80.7,82.7,33.276999999999994,1.999999999999602,,198,395,1313B_4H3
32.101,306,1313,B,4,H,2,115.1,117.1,32.121,2.0000000000003126,,169,396,1313B_4H2
34.98799999999999,306,1313,B,4,H,4,103.8,104.3,34.992999999999995,0.5000000000002558,,221,397,1313B_4H4
33.297999999999995,306,1313,B,4,H,3,84.8,86.1,33.31099999999999,1.2999999999998124,,200,398,1313B_4H3
33.27799999999999,306,1313,B,4,H,3,82.8,84.6,33.29599999999999,1.8000000000000682,,199,399,1313B_4H3
20.01,306,1313,C,3,H,5,37.0,38.5,20.025,1.4999999999997016,,107,400,1313C_3H5
52.059,306,1313,B,6,H,2,30.9,40.3,52.153,9.40000000000012,,477,401,1313B_6H2
32.989999999999995,306,1313,B,4,H,3,54.0,54.7,32.99699999999999,0.6999999999997897,,187,402,1313B_4H3
28.667,306,1313,C,4,H,3,116.7,117.6,28.676,0.8999999999996788,,147,403,1313C_4H3
37.056,306,1313,C,5,H,1,131.6,132.9,37.069,1.300000000000523,,262,404,1313C_5H1
34.766999999999996,306,1313,B,4,H,4,81.7,85.9,34.809,4.200000000000159,,213,405,1313B_4H4
45.688,306,1313,B,5,H,4,58.8,59.0,45.690000000000005,0.2000000000002444,,398,406,1313B_5H4
34.571,306,1313,B,4,H,4,62.1,62.5,34.574999999999996,0.3999999999997783,,208,407,1313B_4H4
54.856,306,1313,B,6,H,4,10.6,12.0,54.87,1.3999999999995794,,530,408,1313B_6H4
45.578,306,1313,B,5,H,4,47.8,48.0,45.58,0.1999999999995338,,392,409,1313B_5H4
32.167,306,1313,B,4,H,2,121.7,125.1,32.201,3.399999999999892,,172,410,1313B_4H2
53.649,306,1313,B,6,H,3,39.9,41.4,53.664,1.5000000000000568,,514,411,1313B_6H3
18.97,306,1313,C,3,H,4,83.0,84.7,18.987,1.699999999999946,,71,412,1313C_3H4
23.997,306,1313,B,3,H,4,139.7,139.8,23.998,0.1000000000001222,,130,413,1313B_3H4
53.822,306,1313,B,6,H,3,57.2,57.7,53.827,0.4999999999995452,,516,414,1313B_6H3
10.896000000000004,306,1313,C,2,H,6,26.6,31.8,10.948000000000004,5.200000000000138,,36,415,1313C_2H6
11.288000000000004,306,1313,C,2,H,6,65.8,68.3,11.313000000000004,2.5000000000000355,,53,416,1313C_2H6
35.455999999999996,306,1313,B,4,H,5,0.6,1.1,35.461,0.5000000000002558,,241,417,1313B_4H5
28.621,306,1313,C,4,H,3,112.1,112.5,28.625,0.4000000000001336,,145,418,1313C_4H3
43.989,306,1313,C,5,H,6,74.9,75.3,43.993,0.4000000000004888,,364,419,1313C_5H6
32.08,306,1313,B,4,H,2,113.0,113.7,32.086999999999996,0.6999999999997897,,167,420,1313B_4H2
33.108,306,1313,B,4,H,3,65.8,66.2,33.111999999999995,0.3999999999997783,,190,421,1313B_4H3
46.003,306,1313,B,5,H,4,90.3,92.7,46.027,2.400000000000091,,413,422,1313B_5H4
11.174000000000005,306,1313,C,2,H,6,54.4,55.6,11.186000000000003,1.1999999999998678,,48,423,1313C_2H6
34.827,306,1313,B,4,H,4,87.7,89.6,34.846,1.8999999999998352,,214,424,1313B_4H4
41.891000000000005,306,1313,C,5,H,5,15.1,16.2,41.902,1.099999999999568,,334,425,1313C_5H5
38.721,306,1313,C,5,H,2,148.1,148.5,38.725,0.4000000000004888,,286,426,1313C_5H2
32.041,306,1313,B,4,H,2,109.1,109.7,32.047,0.6000000000000227,,164,427,1313B_4H2
8.554,306,1313,C,2,H,4,92.4,95.5,8.585000000000003,3.100000000000236,,23,428,1313C_2H4
19.627,306,1313,C,3,H,4,148.7,149.2,19.632,0.5000000000002558,,100,429,1313C_3H4
38.878,306,1313,C,5,H,3,13.8,14.5,38.885000000000005,0.7000000000005002,,295,430,1313C_5H3
33.98,306,1313,B,4,H,4,3.0,3.3,33.983,0.3000000000000113,,206,431,1313B_4H4
7.802000000000001,306,1313,C,2,H,4,17.2,17.9,7.809000000000002,0.7000000000000561,,10,432,1313C_2H4
53.169,306,1313,B,6,H,2,141.9,143.3,53.183,1.40000000000029,,494,433,1313B_6H2
48.044,306,1313,B,5,H,5,144.4,146.4,48.06400000000001,2.000000000001023,,436,434,1313B_5H5
18.709,306,1313,C,3,H,4,56.9,58.8,18.728,1.9000000000001904,,64,435,1313C_3H4
41.527,306,1313,C,5,H,4,128.7,130.4,41.544,1.7000000000003013,,323,436,1313C_5H4
44.121,306,1313,C,5,H,6,88.1,90.2,44.142,2.1000000000000796,,370,437,1313C_5H6
40.486,306,1313,C,5,H,4,24.6,28.6,40.526,4.000000000000625,,314,438,1313C_5H4
42.52,306,1313,C,5,H,5,78.0,78.2,42.522000000000006,0.2000000000002444,,340,439,1313C_5H5
44.609,306,1313,C,5,H,6,136.9,137.9,44.619,0.999999999999801,,385,440,1313C_5H6
39.058,306,1313,C,5,H,3,31.8,32.8,39.068000000000005,1.0000000000005116,,299,441,1313C_5H3
40.683,306,1313,C,5,H,4,44.3,44.6,40.686,0.3000000000000113,,316,442,1313C_5H4
23.788,306,1313,B,3,H,4,118.8,120.4,23.804,1.5999999999998238,,127,443,1313B_3H4
38.834,306,1313,C,5,H,3,9.4,11.0,38.85,1.5999999999998238,,292,444,1313C_5H3
53.433,306,1313,B,6,H,3,18.3,19.0,53.44,0.6999999999997897,,503,445,1313B_6H3
37.323,306,1313,C,5,H,2,8.3,9.5,37.335,1.2000000000000457,,268,446,1313C_5H2
20.211999999999996,306,1313,C,3,H,5,57.2,58.7,20.226999999999997,1.5000000000000568,,110,447,1313C_3H5
8.586000000000002,306,1313,C,2,H,4,95.6,98.8,8.618000000000002,3.200000000000003,,24,448,1313C_2H4
19.478,306,1313,C,3,H,4,133.8,135.5,19.495,1.699999999999946,,92,449,1313C_3H4
38.822,306,1313,C,5,H,3,8.2,8.6,38.826,0.3999999999997783,,291,450,1313C_5H3
38.759,306,1313,C,5,H,3,1.9,3.2,38.772,1.2999999999998124,,288,451,1313C_5H3
33.144,306,1313,B,4,H,3,69.4,70.9,33.159,1.5000000000000568,,191,452,1313B_4H3
11.221000000000004,306,1313,C,2,H,6,59.1,60.7,11.237000000000004,1.6000000000000014,,50,453,1313C_2H6
35.059999999999995,306,1313,B,4,H,4,111.0,112.3,35.07299999999999,1.2999999999998124,,226,454,1313B_4H4
24.447000000000003,306,1313,B,3,H,5,34.7,35.3,24.453000000000003,0.6000000000000227,,133,455,1313B_3H5
17.247000000000003,306,1313,C,3,H,3,60.7,62.5,17.265,1.799999999999713,,61,456,1313C_3H3
28.843,306,1313,C,4,H,3,134.3,134.5,28.845,0.1999999999998891,,151,457,1313C_4H3
6.813000000000001,306,1313,C,2,H,3,68.3,70.1,6.831,1.7999999999999794,,6,458,1313C_2H3
44.387,306,1313,C,5,H,6,114.7,115.8,44.398,1.1000000000002783,,379,459,1313C_5H6
33.605,306,1313,B,4,H,3,115.5,116.9,33.619,1.40000000000029,,203,460,1313B_4H3
18.906,306,1313,C,3,H,4,76.6,78.7,18.927,2.1000000000000796,,68,461,1313C_3H4
31.961,306,1313,B,4,H,2,101.1,101.9,31.969,0.8000000000002672,,160,462,1313B_4H2
19.798999999999996,306,1313,C,3,H,5,15.9,16.4,19.804,0.5000000000002558,,104,463,1313C_3H5
10.053,306,1313,C,2,H,5,92.3,92.6,10.056,0.2999999999998337,,30,464,1313C_2H5
41.692,306,1313,C,5,H,4,145.2,146.7,41.707,1.5000000000000568,,329,465,1313C_5H4
49.66,306,1313,C,6,H,3,122.0,123.8,49.678,1.8000000000000682,,451,466,1313C_6H3
45.658,306,1313,B,5,H,4,55.8,56.1,45.661,0.3000000000000113,,396,467,1313B_5H4
41.115,306,1313,C,5,H,4,87.5,88.8,41.128,1.2999999999998124,,318,468,1313C_5H4
54.589,306,1313,B,6,H,3,133.9,136.2,54.612,2.300000000000324,,520,469,1313B_6H3
44.361,306,1313,C,5,H,6,112.1,112.8,44.368,0.7000000000005002,,377,470,1313C_5H6
53.256,306,1313,B,6,H,3,0.6,0.8,53.258,0.2000000000002444,,497,471,1313B_6H3
38.957,306,1313,C,5,H,3,21.7,22.7,38.967,0.999999999999801,,296,472,1313C_5H3
51.626999999999995,306,1313,B,6,H,1,137.7,139.5,51.645,1.8000000000007788,,473,473,1313B_6H1
49.763000000000005,306,1313,C,6,H,3,132.3,132.5,49.76500000000001,0.2000000000002444,,455,474,1313C_6H3
19.335,306,1313,C,3,H,4,119.5,120.6,19.346,1.0999999999999233,,87,475,1313C_3H4
53.587,306,1313,B,6,H,3,33.7,35.1,53.601,1.3999999999995794,,511,476,1313B_6H3
45.955,306,1313,B,5,H,4,85.5,86.6,45.966,1.1000000000002783,,410,477,1313B_5H4
34.885,306,1313,B,4,H,4,93.5,97.2,34.922,3.6999999999999034,,217,478,1313B_4H4
19.108,306,1313,C,3,H,4,96.8,98.2,19.122,1.3999999999999346,,76,479,1313C_3H4
32.82599999999999,306,1313,B,4,H,3,37.6,41.4,32.864,3.800000000000381,,185,480,1313B_4H3
40.126000000000005,306,1313,C,5,H,3,138.6,139.5,40.135000000000005,0.9000000000000341,,312,481,1313C_5H3
54.916,306,1313,B,6,H,4,16.6,17.6,54.926,1.0000000000005116,,532,482,1313B_6H4
55.512,306,1313,B,6,H,4,76.2,78.2,55.532,1.999999999999602,,546,483,1313B_6H4
55.446,306,1313,B,6,H,4,69.6,71.4,55.464,1.8000000000000682,,545,484,1313B_6H4
32.069,306,1313,B,4,H,2,111.9,112.8,32.077999999999996,0.8999999999993236,,166,485,1313B_4H2
42.523,306,1313,C,5,H,5,78.3,81.1,42.551,2.7999999999998693,,341,486,1313C_5H5
54.934,306,1313,B,6,H,4,18.4,19.2,54.942,0.8000000000002672,,533,487,1313B_6H4
54.453,306,1313,B,6,H,3,120.3,122.3,54.473,1.999999999999602,,519,488,1313B_6H3
41.954,306,1313,C,5,H,5,21.4,25.4,41.994,3.9999999999999143,,337,489,1313C_5H5
41.916,306,1313,C,5,H,5,17.6,19.5,41.935,1.9000000000005457,,336,490,1313C_5H5
18.928,306,1313,C,3,H,4,78.8,79.9,18.939,1.0999999999999233,,69,491,1313C_3H4
33.090999999999994,306,1313,B,4,H,3,64.1,65.7,33.107,1.6000000000005343,,189,492,1313B_4H3
53.576,306,1313,B,6,H,3,32.6,33.5,53.585,0.9000000000000341,,510,493,1313B_6H3
32.155,306,1313,B,4,H,2,120.5,121.6,32.166,1.099999999999568,,171,494,1313B_4H2
53.494,306,1313,B,6,H,3,24.4,27.1,53.521,2.7000000000001023,,507,495,1313B_6H3
53.011,306,1313,B,6,H,2,126.1,135.2,53.102,9.10000000000082,,489,496,1313B_6H2
10.423000000000002,306,1313,C,2,H,5,129.3,129.6,10.426,0.2999999999998337,,32,497,1313C_2H5
33.202999999999996,306,1313,B,4,H,3,75.3,76.6,33.215999999999994,1.2999999999998124,,195,498,1313B_4H3
6.904000000000001,306,1313,C,2,H,3,77.4,77.9,6.909000000000001,0.4999999999999893,,8,499,1313C_2H3
44.146,306,1313,C,5,H,6,90.6,90.9,44.149,0.3000000000000113,,371,500,1313C_5H6
25.221,306,1313,B,3,H,5,112.1,114.6,25.246,2.499999999999858,,137,501,1313B_3H5
54.786,306,1313,B,6,H,4,3.6,5.4,54.804,1.8000000000000682,,525,502,1313B_6H4
10.796000000000005,306,1313,C,2,H,6,16.6,18.2,10.812000000000005,1.6000000000000014,,33,503,1313C_2H6
29.24,306,1313,C,4,H,4,24.0,27.6,29.276,3.6000000000001364,,155,504,1313C_4H4
24.716,306,1313,B,3,H,5,61.6,65.0,24.75,3.399999999999892,,135,505,1313B_3H5
33.62,306,1313,B,4,H,3,117.0,118.4,33.63399999999999,1.3999999999995794,,204,506,1313B_4H3
55.336,306,1313,B,6,H,4,58.6,59.6,55.346,0.999999999999801,,538,507,1313B_6H4
8.329000000000002,306,1313,C,2,H,4,69.9,70.4,8.334000000000001,0.4999999999999005,,15,508,1313C_2H4
33.062,306,1313,B,4,H,3,61.2,63.9,33.089,2.7000000000001023,,188,509,1313B_4H3
6.670000000000001,306,1313,C,2,H,3,54.0,54.9,6.679,0.8999999999999453,,2,510,1313C_2H3
51.521,306,1313,B,6,H,1,127.1,128.9,51.539,1.8000000000000682,,470,511,1313B_6H1
32.456999999999994,306,1313,B,4,H,3,0.7,1.0,32.459999999999994,0.3000000000000113,,180,512,1313B_4H3
33.397999999999996,306,1313,B,4,H,3,94.8,97.3,33.422999999999995,2.499999999999858,,202,513,1313B_4H3
42.459,306,1313,C,5,H,5,71.9,73.7,42.477,1.7999999999993577,,339,514,1313C_5H5
35.346999999999994,306,1313,B,4,H,4,139.7,143.1,35.38099999999999,3.399999999999892,,236,515,1313B_4H4
36.17099999999999,306,1313,B,4,H,5,72.1,72.6,36.175999999999995,0.5000000000002558,,246,516,1313B_4H5
31.991,306,1313,B,4,H,2,104.1,104.6,31.996,0.4999999999999005,,162,517,1313B_4H2
47.374,306,1313,B,5,H,5,77.4,79.5,47.395,2.1000000000000796,,424,518,1313B_5H5
8.621000000000002,306,1313,C,2,H,4,99.1,101.0,8.640000000000002,1.9000000000000128,,25,519,1313C_2H4
44.749,306,1313,C,5,H,7,0.9,2.1,44.761,1.2000000000000457,,386,520,1313C_5H7
45.736999999999995,306,1313,B,5,H,4,63.7,68.0,45.78,4.300000000000637,,401,521,1313B_5H4
31.97,306,1313,B,4,H,2,102.0,104.0,31.99,1.9999999999999576,,161,522,1313B_4H2
35.086999999999996,306,1313,B,4,H,4,113.7,115.5,35.105,1.8000000000000682,,227,523,1313B_4H4
45.973,306,1313,B,5,H,4,87.3,89.4,45.994,2.1000000000000796,,412,524,1313B_5H4
36.614,306,1313,C,5,H,1,87.4,87.8,36.617999999999995,0.3999999999997783,,252,525,1313C_5H1
30.891,306,1313,C,4,H,5,39.1,39.4,30.894,0.3000000000000113,,156,526,1313C_4H5
51.48,306,1313,B,6,H,1,123.0,124.0,51.49,1.0000000000005116,,467,527,1313B_6H1
31.949,306,1313,B,4,H,2,99.9,100.3,31.953,0.3999999999997783,,159,528,1313B_4H2
35.294,306,1313,B,4,H,4,134.4,135.0,35.3,0.6000000000000227,,233,529,1313B_4H4
20.376,306,1313,C,3,H,5,73.6,75.2,20.391999999999996,1.5999999999994683,,115,530,1313C_3H5
45.7,306,1313,B,5,H,4,60.0,60.5,45.705,0.4999999999995452,,399,531,1313B_5H4
19.381,306,1313,C,3,H,4,124.1,125.4,19.394,1.2999999999998124,,90,532,1313C_3H4
23.503,306,1313,B,3,H,4,90.3,96.1,23.561,5.799999999999983,,126,533,1313B_3H4
45.864,306,1313,B,5,H,4,76.4,77.2,45.872,0.8000000000002672,,405,534,1313B_5H4
51.624,306,1313,B,6,H,1,137.4,137.6,51.626,0.1999999999995338,,472,535,1313B_6H1
45.968,306,1313,B,5,H,4,86.8,87.1,45.971,0.2999999999993008,,411,536,1313B_5H4
35.300999999999995,306,1313,B,4,H,4,135.1,136.3,35.312999999999995,1.2000000000000457,,234,537,1313B_4H4
54.653,306,1313,B,6,H,3,140.3,140.8,54.658,0.5000000000002558,,522,538,1313B_6H3
33.251,306,1313,B,4,H,3,80.1,80.6,33.25599999999999,0.4999999999995452,,197,539,1313B_4H3
32.714999999999996,306,1313,B,4,H,3,26.5,27.0,32.72,0.5000000000002558,,181,540,1313B_4H3
33.236999999999995,306,1313,B,4,H,3,78.7,79.5,33.245,0.8000000000002672,,196,541,1313B_4H3
47.915,306,1313,B,5,H,5,131.5,131.8,47.918,0.3000000000000113,,434,542,1313B_5H5
35.111999999999995,306,1313,B,4,H,4,116.2,117.0,35.12,0.8000000000002672,,228,543,1313B_4H4
37.342,306,1313,C,5,H,2,10.2,12.3,37.363,2.1000000000000796,,270,544,1313C_5H2
43.856,306,1313,C,5,H,6,61.6,62.4,43.864,0.7999999999995566,,358,545,1313C_5H6
35.434,306,1313,B,4,H,4,148.4,149.3,35.443,0.9000000000000341,,240,546,1313B_4H4
